id,prompt,aspect,seed,request_id,url,width,height,gen_seed
70,"a rustic interior photo, home office",portrait_4_3,559771681,019ffd77-d9f7-7a90-aded-d85c523806c5,https://v3b.fal.media/files/b/0aa63b97/uTHjwK9Sqqm1_ALoHq5Ai.jpg,768,1024,559771681
71,"a cozy interior photo, living room",landscape_4_3,799451528,019ffd77-dc0c-70e2-8677-b2d1dda5d5ba,https://v3b.fal.media/files/b/0aa63b97/Au03xd9I3t6jfQSpIg2Ap.jpg,1024,768,799451528
73,a spa in amsterdam,landscape_4_3,425965079,019ffd77-dfd6-74d3-af7e-0417e26ced3c,https://v3b.fal.media/files/b/0aa63b98/wGR2GGLiv1hKXDQVoaD7q.jpg,1024,768,425965079
74,"portrait of a smiling woman in a park, golden hour",portrait_4_3,1212368350,019ffd77-e041-7191-bcc1-0cdd2f6f1425,https://v3b.fal.media/files/b/0aa63b98/sqCW7TfY6v-OufgIDXsId.jpg,768,1024,1212368350
72,"people at a graduation ceremony, event photography",landscape_4_3,343390041,019ffd77-df1c-7e93-8d4a-38e859f87e84,https://v3b.fal.media/files/b/0aa63b98/yjGzDCLiCOhL1eRsM4iyp.jpg,1024,768,343390041
75,a hotel pool in bali,landscape_4_3,608426339,019ffd77-e3d4-7b33-bbab-9dc0ad4d72d9,https://v3b.fal.media/files/b/0aa63b98/XtLCUQH0SyB6EgdH0j3X1.jpg,1024,768,608426339
76,"a modern interior photo, bedroom",landscape_4_3,558857442,019ffd77-e443-7ad0-9346-b9817b27f923,https://v3b.fal.media/files/b/0aa63b98/TC_piVrjezMME3FNweOET.jpg,1024,768,558857442
77,candid photo of kids with a puppy,landscape_4_3,1148893774,019ffd77-e57c-70e1-8073-e07b3f94e3b2,https://v3b.fal.media/files/b/0aa63b98/gouKuBafCWMCScTICu85b.jpg,1024,768,1148893774
79,"portrait of a middle-aged man in a city sidewalk, looking at camera",landscape_4_3,1587435867,019ffd77-e697-7940-a954-6add711c16da,https://v3b.fal.media/files/b/0aa63b98/6mv_nKyhsshJDFOI62xPy.jpg,1024,768,1587435867
78,a scenic waterfall at sunrise,landscape_4_3,1918509442,019ffd77-e581-7fd0-8e80-090b0f6a5609,https://v3b.fal.media/files/b/0aa63b98/4WJicQHvbCjqTAC6pPJrZ.jpg,1024,768,1918509442
80,a hotel pool in amsterdam,portrait_4_3,907534354,019ffd77-ea49-7fe3-b48b-02d861d95881,https://v3b.fal.media/files/b/0aa63b98/I5JyTmh--GaIr2ONbX-jq.jpg,768,1024,907534354
81,"group photo of friends in front of a landmark, candid moment",landscape_4_3,469977185,019ffd77-eb7e-72d1-bd6f-0091806eb222,https://v3b.fal.media/files/b/0aa63b98/KwRTLHxLM5zXaSvuTtWsa.jpg,1024,768,469977185
82,"a gourmet pizza on a cafe table, appetizing",portrait_4_3,1304362671,019ffd77-ee2b-7923-83ac-26a989d5dbed,https://v3b.fal.media/files/b/0aa63b98/GAJoB7615kol9ehNW54kD.jpg,768,1024,1304362671
83,"guests at a street parade, event photography",landscape_4_3,1188070127,019ffd77-ee56-7a42-844e-1caeb6e43231,https://v3b.fal.media/files/b/0aa63b98/1nwgeYYlkr0A9HHaFp9sT.jpg,1024,768,1188070127
84,"group photo of classmates on vacation, natural poses",landscape_4_3,1835123001,019ffd77-ef23-7160-8b44-ea5237252b8c,https://v3b.fal.media/files/b/0aa63b98/WL-maQ1QM2Sm8gUwrdv0P.jpg,1024,768,1835123001
85,"a rustic interior photo, apartment",portrait_4_3,1498258509,019ffd77-efd7-7e30-a433-c71b5fe04cd0,https://v3b.fal.media/files/b/0aa63baa/aSXkME1g_Bh8JKbSxfSRM.jpg,768,1024,1498258509
86,"a busy street scene in a mexican town, evening lights",landscape_4_3,174526807,019ffd77-f16c-7c30-80bd-95c171ea45af,https://v3b.fal.media/files/b/0aa63b98/UryfKSUo7652V9QwXE4MO.jpg,1024,768,174526807
88,a couple taking a selfie at the gym,landscape_4_3,415559649,019ffd77-f4a7-7441-9dba-b101ffab7d92,https://v3b.fal.media/files/b/0aa63b98/yjuTjSmr7SBMQksrHAsBQ.jpg,1024,768,415559649
89,"a busy street scene in a mexican town, candid pedestrians",portrait_4_3,811240757,019ffd77-f5dc-7f80-a4cc-8b0bab008c50,https://v3b.fal.media/files/b/0aa63b98/t9850aPb0_dNgRXPD6yII.jpg,768,1024,811240757
90,"group photo of a sports team at a birthday party, natural poses",portrait_4_3,2099779497,019ffd77-f890-7951-a09a-69c61ca91ebf,https://v3b.fal.media/files/b/0aa63b98/nhUe59qg2C8zdtzpIvzlc.jpg,768,1024,2099779497
87,"attendees at a food festival, event photography",landscape_4_3,978451517,019ffd77-f494-7fb3-bca0-e381b1556cf2,https://v3b.fal.media/files/b/0aa63b98/Nb5_QMP6-cD95cYIFG1YU.jpg,1024,768,978451517
91,"a steak dinner on a wooden table, appetizing",portrait_4_3,102705573,019ffd77-f8bb-7cc3-96f8-bf7c759818ae,https://v3b.fal.media/files/b/0aa63b98/CrN_4P6p2I8UuRKzUYOzh.jpg,768,1024,102705573
93,"portrait of a young couple in an urban street, looking at camera",landscape_4_3,573964544,019ffd77-fbb6-7da3-a794-413b7a1fdd78,https://v3b.fal.media/files/b/0aa63b98/vQYudSfo3w5dhq1MxbrVC.jpg,1024,768,573964544
94,a misty waterfall at golden hour,portrait_4_3,1082430025,019ffd77-fbf7-7ad2-b218-2284b6dd26ba,https://v3b.fal.media/files/b/0aa63bab/Iy8yjRfBRrMRDgWUxjTQ8.jpg,768,1024,1082430025
92,"group photo of a sports team in front of a landmark, daylight",portrait_4_3,1484934728,019ffd77-f9d6-7261-80d8-b4ca76ea2048,https://v3b.fal.media/files/b/0aa63b98/Q6_pD2I7lcAM81ROKuLMh.jpg,768,1024,1484934728
95,"portrait of a man with a beard in a sunlit cafe, looking at camera",landscape_4_3,1841902561,019ffd77-ff41-7292-8e6a-447220c0a72d,https://v3b.fal.media/files/b/0aa63b98/NbsIYw-qwVOnFg9t93zlZ.jpg,1024,768,1841902561
96,a cozy reading nook with a bookshelf and armchair,portrait_4_3,1421274653,019ffd78-008a-7c21-8575-fc10f82178b1,https://v3b.fal.media/files/b/0aa63b98/-xbrAL2eYKuDTusg78ySY.jpg,768,1024,1421274653
97,a misty waterfall at midday,landscape_4_3,1029801015,019ffd78-02ec-7ad1-a7c7-3531cb490ad7,https://v3b.fal.media/files/b/0aa63b98/W4IGEFfCsUREq5AjB7LiR.jpg,1024,768,1029801015
99,a man taking a selfie at a concert,landscape_4_3,1320932129,019ffd78-03a8-7d33-afc6-edfeefae70f3,https://v3b.fal.media/files/b/0aa63bab/hBxF7-g3C171v41f0puFG.jpg,1024,768,1320932129
100,a man taking a selfie at a city street at night,landscape_4_3,775117565,019ffd78-0651-7952-b8bf-59c9bcf639c6,https://v3b.fal.media/files/b/0aa63b99/6tbW9MzQdHSoptnxP8m62.jpg,1024,768,775117565
101,"a rainy street scene in paris, daytime",landscape_4_3,1935971045,019ffd78-067f-7ce2-ab82-9b6fbd047eb9,https://v3b.fal.media/files/b/0aa63b99/8y9xUD4A3ijVDfvC2idIY.jpg,1024,768,1935971045
98,a brewery taproom in bali,landscape_4_3,2032790116,019ffd78-035e-7603-8cf2-da1f9eb8f2c5,https://v3b.fal.media/files/b/0aa63b98/ZkQ-Enmt3tTk5YBat3b5j.jpg,1024,768,2032790116
102,"group photo of friends at a restaurant table, everyone smiling",portrait_4_3,150564561,019ffd78-08bf-7a90-bf2f-b574128a5943,https://v3b.fal.media/files/b/0aa63b99/KjQP6iwGSLwC-U9m0nQES.jpg,768,1024,150564561
104,candid photo of a toddler running on a beach,landscape_4_3,816295683,019ffd78-0b1e-73c2-abd6-e47891eb4414,https://v3b.fal.media/files/b/0aa63b99/DeKaBXSP-sG0sS31zLm0H.jpg,1024,768,816295683
105,"attendees at a conference, event photography",landscape_4_3,310316703,019ffd78-0d0b-70d1-81e0-396115d6ce11,https://v3b.fal.media/files/b/0aa63b99/MyHjhvw-fP-qjambYp-L9.jpg,1024,768,310316703
103,"a busy street scene in lisbon, candid pedestrians",landscape_4_3,389821246,019ffd78-0a46-7f52-8367-be152d80c03d,https://v3b.fal.media/files/b/0aa63b99/XNGgkBzMQjjlsshgKfU3V.jpg,1024,768,389821246
106,"a sunny street scene in barcelona, shop fronts",portrait_4_3,698047679,019ffd78-0e20-7081-bf59-aa7753c3cdb7,https://v3b.fal.media/files/b/0aa63bab/NUMQjbfe9WO5s01uwlZly.jpg,768,1024,698047679
107,"guests at a sports game, event photography",landscape_4_3,1984597054,019ffd78-10f3-7a22-ba17-73187bf2cf76,https://v3b.fal.media/files/b/0aa63b99/K5f-bQRXIx26dcfkKglOa.jpg,1024,768,1984597054
108,a scenic coastal cliff at golden hour,portrait_4_3,1918569920,019ffd78-1161-74f3-a898-fd3476a9979a,https://v3b.fal.media/files/b/0aa63b99/Clh1ZmS8f63EB-Vs_qArR.jpg,768,1024,1918569920
109,"a bright interior photo, living room",landscape_4_3,1152658187,019ffd78-1287-7f41-82e7-68faad058c19,https://v3b.fal.media/files/b/0aa63b99/2wYjAszREkNzexQw0Cw69.jpg,1024,768,1152658187
110,a misty lake shore at sunrise,landscape_4_3,658292409,019ffd78-13a6-7ba3-8c87-81d36b7b67fa,https://v3b.fal.media/files/b/0aa63b99/QIuq0NRWvJBstX4t83u0V.jpg,1024,768,658292409
111,candid photo of a toddler eating ice cream,portrait_4_3,61680842,019ffd78-1530-7cd0-b8ea-4fd7a2e35219,https://v3b.fal.media/files/b/0aa63b99/0LIVR3jYAZ5VriJiZVDg-.jpg,768,1024,61680842
112,a couple taking a group selfie at a festival,portrait_4_3,1215741897,019ffd78-1888-7623-b82a-96dcbe122579,https://v3b.fal.media/files/b/0aa63b99/YQ_NlJFGYwzBLvNIP4bdQ.jpg,768,1024,1215741897
113,"a busy street scene in a european old town, candid pedestrians",portrait_4_3,1880323962,019ffd78-19d7-7012-a3d7-3cbae7949290,https://v3b.fal.media/files/b/0aa63b99/mp8MTceTcIE-mGvHuAW6C.jpg,768,1024,1880323962
114,"a rustic interior photo, cafe",landscape_4_3,1102250928,019ffd78-19df-7c33-bf06-f6ad60ebb380,https://v3b.fal.media/files/b/0aa63b99/7ABZ3A70FxqlR2WvOJN_w.jpg,1024,768,1102250928
116,"portrait of a man with a beard in an office, casual clothing",landscape_4_3,510497868,019ffd78-1c0a-7c81-aebc-6ab6710a57de,https://v3b.fal.media/files/b/0aa63b99/FFBo9CHxgEU-ZJpdexSur.jpg,1024,768,510497868
117,"a gourmet pizza on a restaurant table, overhead shot",landscape_4_3,1240337257,019ffd78-1ce6-7682-8ac7-1b3ce23fa585,https://v3b.fal.media/files/b/0aa63b99/izbt0433u1zY2U7D_vOO3.jpg,1024,768,1240337257
118,a woman taking a mirror selfie at a theme park,landscape_4_3,1106703686,019ffd78-1e78-7243-94bd-f37b8b731f97,https://v3b.fal.media/files/b/0aa63b99/O2QnitO7IrmXfVWsNf7vs.jpg,1024,768,1106703686
119,a couple taking a mirror selfie at a city street at night,landscape_4_3,385240169,019ffd78-1f5d-79f1-ab13-7121378ca849,https://v3b.fal.media/files/b/0aa63b99/MisqJeBTgUhzWN_Xtu2lI.jpg,1024,768,385240169
115,candid photo of a baby running on a beach,portrait_4_3,39512702,019ffd78-1b88-77d0-be46-8ad32b24896a,https://v3b.fal.media/files/b/0aa63b99/GHA3Jh3TFUrISwoL_WofN.jpg,768,1024,39512702
120,"an infographic about coffee brewing methods, clean modern design",portrait_4_3,1151368000,019ffd78-22f1-7993-a473-7a50b0d54e96,https://v3b.fal.media/files/b/0aa63b99/sPcHp6ZYMsph_FZvmmX62.jpg,768,1024,1151368000
122,a resort lobby in santorini,portrait_4_3,832022423,019ffd78-24b5-7ab1-bb73-d0250ba9ba15,https://v3b.fal.media/files/b/0aa63b99/zdKBoqwVgWtOorl9Iep5Z.jpg,768,1024,832022423
